Date,URL,Hit Sentence,Source,Influencer,Country,Language,Reach,Sentiment,State,label,day,hour
2023-09-13 12:20:00,http://twitter.com/Thalapathy88012/statuses/1701850919791718673,RT @dp_karthik: Here is a list of cars that @actorvijay has purchased: • Tata Estate • Toyota Sera • Toyota Innova Crysta (Frequently used) • Rolls-Royce Ghost Phantom (Frequently used) • BMW X6 • Nissan X-Trail • Audi A8 • Premier 118 NE • Mini Cooper S • Maruti Suzuki Celerio https://t.co/BbwjYHgf7V,Twitter,@Thalapathy88012,India,English,185.0,Neutral,Tamil Nadu,tata,13,12
2023-09-13 12:20:00,http://twitter.com/Lokesh76714483/statuses/1701850872559579238,RT @dp_karthik: Here is a list of cars that @actorvijay has purchased: • Tata Estate • Toyota Sera • Toyota Innova Crysta (Frequently used) • Rolls-Royce Ghost Phantom (Frequently used) • BMW X6 • Nissan X-Trail • Audi A8 • Premier 118 NE • Mini Cooper S • Maruti Suzuki Celerio https://t.co/BbwjYHgf7V,Twitter,@Lokesh76714483,India,English,560.0,Neutral,Tamil Nadu,tata,13,12
2023-09-13 12:20:00,https://twitter.com/ArunVijay444/statuses/1701850817232581101,RT @dp_karthik: Here is a list of cars that @actorvijay has purchased: • Tata Estate • Toyota Sera • Toyota Innova Crysta (Frequently used) • Rolls-Royce Ghost Phantom (Frequently used) • BMW X6 • Nissan X-Trail • Audi A8 • Premier 118 NE • Mini Cooper S • Maruti Suzuki Celerio https://t.co/BbwjYHgf7V,Twitter,@arunvijay444,India,English,1137.0,Neutral,Tamil Nadu,tata,13,12
2023-09-13 12:20:00,https://twitter.com/LokeshBhave/statuses/1701850715780772167,RT @dp_karthik: Here is a list of cars that @actorvijay has purchased: • Tata Estate • Toyota Sera • Toyota Innova Crysta (Frequently used) • Rolls-Royce Ghost Phantom (Frequently used) • BMW X6 • Nissan X-Trail • Audi A8 • Premier 118 NE • Mini Cooper S • Maruti Suzuki Celerio https://t.co/BbwjYHgf7V,Twitter,@lokeshbhave,India,English,8.0,Neutral,Maharashtra,tata,13,12
2023-09-13 12:19:00,https://twitter.com/JeyVamos/statuses/1701850696641888426,QT @dp_karthik: 😍 https://t.co/cc7iamYeiC ; Here is a list of cars that @actorvijay has purchased: • Tata Estate • Toyota Sera • Toyota Innova Crysta (Frequently used) • Rolls-Royce Ghost Phantom (Frequently used) • BMW X6 • Nissan X-Trail • Audi A8 • Premier 118 NE • Mini Cooper S • Maruti Suzuki Celerio https://t.co/BbwjYHgf7V,Twitter,@jeyvamos,India,English,6.0,Neutral,Tamil Nadu,tata,13,12
2023-09-13 12:19:00,https://twitter.com/Vijay_Karthik27/statuses/1701850611632009223,RT @dp_karthik: Here is a list of cars that @actorvijay has purchased: • Tata Estate • Toyota Sera • Toyota Innova Crysta (Frequently used) • Rolls-Royce Ghost Phantom (Frequently used) • BMW X6 • Nissan X-Trail • Audi A8 • Premier 118 NE • Mini Cooper S • Maruti Suzuki Celerio https://t.co/BbwjYHgf7V,Twitter,@vijay_karthik27,India,English,180.0,Neutral,Tamil Nadu,tata,13,12
2023-09-13 12:19:00,http://twitter.com/dp_karthik/statuses/1701850551653367931,Here is a list of cars that @actorvijay has purchased: • Tata Estate • Toyota Sera • Toyota Innova Crysta (Frequently used) • Rolls-Royce Ghost Phantom (Frequently used) • BMW X6 • Nissan X-Trail • Audi A8 • Premier 118 NE • Mini Cooper S • Maruti Suzuki Celerio https://t.co/BbwjYHgf7V,Twitter,@dp_karthik,India,English,33514.0,Neutral,Puducherry,tata,13,12
2023-09-13 12:02:00,http://twitter.com/ganesh_gotwings/statuses/1701846371480014988,"@WeekendInvestng Because premium cars attracting more compared to luxury cars. Kia, skoda, Hyundai, are launched many premium cars which gives luxury in lesser price. 15 to 25Lakhs. Why should we buy 50 L to 1 crore cars . People are smart enough.",Twitter,@ganesh_gotwings,India,English,146.0,Positive,Tamil Nadu,hyundai,13,12
2023-09-13 12:01:00,http://twitter.com/JosephvijayVk/statuses/1701846006584013104,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@JosephvijayVk,India,English,734.0,Neutral,Tamil Nadu,tata,13,12
2023-09-13 12:00:00,https://twitter.com/RPrijith/statuses/1701845758130143645,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan X-Trail - 2000 - Present * Audi A8 * Premier 118 NE * Mini Cooper S * Maruti Suzuki Celerio @SanjeeveVenkat Revealed in Recent Interview If Missed Any Comment Below #Leo 🧊🔥",Twitter,@rprijith,India,English,7162.0,Neutral,Kerala,tata,13,12
2023-09-13 11:57:00,http://twitter.com/ClassicMotors10/statuses/1701844979461824748,"2020 Tata Hexa XM, Diesel, manual, Kms - 47583, 1st Owner, Price - 11,40,000/- in Borivali Mumbai, Maharashtra #cars #buynow #certified #customerservice #tata #tatahexa #automaticcars #manualcars #dsg #cvt #turbo #amtcars #turbocharger #electriccars https://t.co/NaRGAgiVze",Twitter,@ClassicMotors10,India,English,14.0,Neutral,Maharashtra,tata,13,11
2023-09-13 11:39:00,http://twitter.com/aravindraja1996/statuses/1701840432278409507,"@kartiksaysnow @ANI Ever heard of FAME scheme for EVs ? Govt placing orders for 5,000+ M&M & Tata EV cars for its official use? About how the Chinese BYD was banned from Indian EV market. Indian ministers promoting Made-in-India Tata Nexon EVs & Hydrogen powered cars (S Jaishankar & Nithin Gadkari)?",Twitter,@aravindraja1996,India,English,294.0,Neutral,Tamil Nadu,tata,13,11
2023-09-13 11:37:00,http://twitter.com/GetNewsd/statuses/1701840018807914626,Higher investment means Hyundai could get $2.1 billion in aid to make electric cars in Georgia https://t.co/6v4wZJOCRn,Twitter,@GetNewsd,India,English,20183.0,Neutral,Delhi,hyundai,13,11
2023-09-13 11:34:00,http://twitter.com/Money24HrBlog/statuses/1701839368691057068,"RT @kritesh_rocks: Market share of 4-Wheeler Passenger Vehicle Segment!! Tata Cars have increased their market share from 7.9% to 12.4% in the last 3 years. On the other hand, Maruti and Hyundai cars have lost market share. Which is your favorite Indian car brand? Comment below!! https://t.co/O33cp18lRp",Twitter,@Money24HrBlog,India,English,33.0,Negative,Karnataka,tata_hyundai,13,11
2023-09-13 11:34:00,http://twitter.com/OptionsKing10x/statuses/1701839289821315226,"RT @kritesh_rocks: Market share of 4-Wheeler Passenger Vehicle Segment!! Tata Cars have increased their market share from 7.9% to 12.4% in the last 3 years. On the other hand, Maruti and Hyundai cars have lost market share. Which is your favorite Indian car brand? Comment below!! https://t.co/O33cp18lRp",Twitter,@OptionsKing10x,India,English,1.0,Negative,Karnataka,tata_hyundai,13,11
2023-09-13 11:25:00,http://twitter.com/001_dhivagar/statuses/1701837007889338827,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@001_dhivagar,India,English,41.0,Neutral,Tamil Nadu,tata,13,11
2023-09-13 11:23:00,http://twitter.com/AlbyPaulK/statuses/1701836455453364383,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@AlbyPaulK,India,English,40.0,Neutral,Kerala,tata,13,11
2023-09-13 11:20:00,https://twitter.com/Gokul_yt_/statuses/1701835717520097507,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan X-Trail - 2000 - Present * Audi A8 * Premier 118 NE * Mini Cooper S * Maruti Suzuki Celerio @SanjeeveVenkat Revealed in Recent Interview If Missed Any Comment Below #Leo 🧊🔥",Twitter,@gokul_yt_,India,English,141.0,Neutral,Tamil Nadu,tata,13,11
2023-09-13 11:17:00,http://twitter.com/hpmahe22/statuses/1701835077855129662,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@hpmahe22,India,English,27.0,Neutral,Tamil Nadu,tata,13,11
2023-09-13 11:10:00,http://twitter.com/danielraj1978/statuses/1701833160332648514,RT @tatacapital: Chamat-car! Here’s to more happy journeys with our loans for used cars. #TataCapital #CarLoans #Capital #TATA,Twitter,@danielraj1978,India,English,137.0,Positive,Tamil Nadu,tata,13,11
2023-09-13 11:03:00,http://twitter.com/pksinghgaharwar/statuses/1701831328021508451,@TataMotors_Cars Still no one contacted after three days escalated on Social Media platforms. Tata Motors cars are good but service experience is nightmare @RNTata2000 @TataMotors,Twitter,@pksinghgaharwar,India,English,323.0,Neutral,Delhi,tata,13,11
2023-09-13 10:56:00,https://twitter.com/KrgOfzl/statuses/1701829744663351714,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan X-Trail - 2000 - Present * Audi A8 * Premier 118 NE * Mini Cooper S * Maruti Suzuki Celerio @SanjeeveVenkat Revealed in Recent Interview If Missed Any Comment Below #Leo 🧊🔥",Twitter,@krgofzl,India,English,81.0,Neutral,Tamil Nadu,tata,13,10
2023-09-13 10:32:00,http://twitter.com/iamsrvvignesh/statuses/1701823596610605327,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@iamsrvvignesh,India,English,707.0,Neutral,Tamil Nadu,tata,13,10
2023-09-13 10:31:00,http://twitter.com/ki_shore_10/statuses/1701823378342953173,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ki_shore_10,India,English,278.0,Neutral,Tamil Nadu,tata,13,10
2023-09-13 10:11:00,http://twitter.com/SathyaR73475574/statuses/1701818295207547323,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@SathyaR73475574,India,English,57.0,Neutral,Karnataka,tata,13,10
2023-09-13 10:07:00,http://twitter.com/mathivanan2298/statuses/1701817439351410720,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@mathivanan2298,India,English,11.0,Neutral,Tamil Nadu,tata,13,10
2023-09-13 10:06:00,http://twitter.com/_danielpaul__/statuses/1701817055404843127,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@_danielpaul__,India,English,185.0,Neutral,Tamil Nadu,tata,13,10
2023-09-13 09:31:00,http://twitter.com/drticken/statuses/1701808252382749078,"@nitin_gadkari Hyundai has deleted Fog lights from majority of its cars, other brands will also follow, very hideous cost cutting measures. Why can't fog lights be made mandatory for safety? Just Bharat NCAP won't help with our road safety https://t.co/JKGhPhmRLw",Twitter,@drticken,India,English,160.0,Negative,Assam,hyundai,13,9
2023-09-13 09:05:00,http://twitter.com/tamilkumar_r/statuses/1701801844132200797,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@tamilkumar_r,India,English,169.0,Neutral,Tamil Nadu,tata,13,9
2023-09-13 09:00:00,http://twitter.com/shantanu_257/statuses/1701800598197379420,"QT @connectgurmeet: Hopium is the greatest drug investors are hooked on to. But as advisors/people with large reach (and therefore large responsibility) why say something absolutely logic defying? ; India sells 3 lakh cars per month of which EV is just 5000 This no will explode in next 5-7yrs. Tata currently commands 75% share in EV cars & has a headstart of 3-4 yrs with crucial service support At 30% penetration, we will sell 15L EV cars p.a in 5-6 yrs, growth of 20-25X",Twitter,@shantanu_257,India,English,22.0,Positive,Maharashtra,tata,13,9
2023-09-13 08:44:00,http://twitter.com/vjanand312/statuses/1701796375061803284,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@vjanand312,India,English,129.0,Neutral,Tamil Nadu,tata,13,8
2023-09-13 08:36:00,http://twitter.com/Coolsiva88/statuses/1701794344364376083,QT @AnjanaVJ: @TataMotors @RNTata2000 why can't we improve the service of tata cars.. need your kind intervene ; Whats the use of complaining when they just want to sell and never look back ! One whole year and no solution in atrocious! @TataMotors @TataCompanies,Twitter,@Coolsiva88,India,English,4.0,Negative,Tamil Nadu,tata,13,8
2023-09-13 08:34:00,http://twitter.com/itz_me_candy_1/statuses/1701793955900531048,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@itz_me_candy_1,India,English,1622.0,Neutral,Tamil Nadu,tata,13,8
2023-09-13 08:16:00,http://twitter.com/ojha_op/statuses/1701789348583379034,"RT @connectgurmeet: India sells 3 lakh cars per month of which EV is just 5000 This no will explode in next 5-7yrs. Tata currently commands 75% share in EV cars & has a headstart of 3-4 yrs with crucial service support At 30% penetration, we will sell 15L EV cars p.a in 5-6 yrs, growth of 20-25X",Twitter,@ojha_op,India,English,274.0,Neutral,Delhi,tata,13,8
2023-09-13 08:16:00,http://twitter.com/ketavan_mani/statuses/1701789330841415739,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ketavan_mani,India,English,994.0,Neutral,Tamil Nadu,tata,13,8
2023-09-13 08:13:00,http://twitter.com/pakshal_vohra/statuses/1701788553485939175,"RT @connectgurmeet: India sells 3 lakh cars per month of which EV is just 5000 This no will explode in next 5-7yrs. Tata currently commands 75% share in EV cars & has a headstart of 3-4 yrs with crucial service support At 30% penetration, we will sell 15L EV cars p.a in 5-6 yrs, growth of 20-25X",Twitter,@pakshal_vohra,India,English,290.0,Neutral,Gujarat,tata,13,8
2023-09-13 08:07:00,http://twitter.com/TataEVClub/statuses/1701787253335355581,"@TeslaClubIN @ExpWithEVs @OctaneAddict @AsheeshArora4 @PlugInIndia @Xroaders_001 Sorry don’t agree! So many of our group memebrs didn’t get what they paid for! So many issues in the Imtiaz cars, cars going to N, sterling lock, SOC drop… took time for Tata as well as EV community to get tuned…so NO those early adopters didn’t get what they paid for!",Twitter,@TataEVClub,India,English,6109.0,Negative,Delhi,tata,13,8
2023-09-13 08:03:00,http://twitter.com/Vijay22112015/statuses/1701786060542619721,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Vijay22112015,India,English,151.0,Neutral,Delhi,tata,13,8
